,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde
157,2019-06-07,0.40700000000000003,0.47933333333333333,0.04866666666666667,0.0635,17.205166666666667,21.221500000000002
158,2019-06-08,0.18066666666666664,0.03416666666666667,0.10883333333333334,0.10533333333333333,17.455166666666667,18.3265
159,2019-06-09,0.3546666666666667,0.355,0.0605,0.08983333333333332,17.012333333333334,21.107333333333333
160,2019-06-10,0.238,0.17049999999999998,0.08833333333333333,0.12516666666666668,19.406333333333333,21.637333333333334
161,2019-06-11,0.26733333333333337,0.4521666666666666,0.07283333333333332,0.07116666666666667,18.528666666666666,21.398
162,2019-06-12,0.3418333333333334,0.41883333333333334,0.06133333333333333,0.07616666666666667,18.256166666666665,22.769500000000004
163,2019-06-13,0.12583333333333332,0.20616666666666664,0.11016666666666668,0.12916666666666668,20.604499999999998,23.590666666666664
164,2019-06-14,0.217,0.2801666666666667,0.09100000000000001,0.10983333333333332,20.567666666666668,24.473666666666663
165,2019-06-15,0.106,0.2071666666666667,0.10833333333333334,0.13066666666666665,21.244833333333336,24.62966666666667
166,2019-06-16,0.26866666666666666,0.37733333333333335,0.077,0.0845,20.317833333333333,24.483166666666666
167,2019-06-17,0.37316666666666665,0.40866666666666673,0.05400000000000001,0.07666666666666666,20.355833333333337,22.130499999999998
168,2019-06-18,0.18699999999999997,0.25016666666666665,0.08833333333333333,0.1125,19.641833333333334,22.811333333333334
169,2019-06-19,0.018,0.37699999999999995,0.08633333333333332,0.09499999999999999,16.781499999999998,17.313666666666666
170,2019-06-20,0.40499999999999997,0.5068333333333334,0.04616666666666667,0.05533333333333334,13.794666666666666,17.032166666666665
171,2019-06-21,0.41450000000000004,0.4981666666666666,0.045000000000000005,0.0565,15.203833333333334,19.728666666666665
172,2019-06-22,0.37166666666666665,0.37000000000000005,0.05466666666666666,0.0845,18.132333333333335,22.971
173,2019-06-23,0.2618333333333333,0.37533333333333335,0.07683333333333332,0.08466666666666667,18.545666666666666,22.2995
174,2019-06-24,0.18433333333333332,0.3225,0.09749999999999999,0.09866666666666667,19.699833333333334,22.459333333333333
175,2019-06-25,0.2115,0.2658333333333333,0.09166666666666667,0.1115,19.239,22.780833333333334
176,2019-06-26,0.05033333333333334,0.03183333333333333,0.11266666666666665,0.12233333333333334,9.534833333333333,10.932166666666667
177,2019-06-27,0.39250000000000007,0.4908333333333333,0.04916666666666667,0.05833333333333334,13.079666666666666,18.336166666666667
178,2019-06-28,0.24033333333333337,0.24849999999999994,0.08633333333333333,0.09833333333333334,17.571833333333334,21.828
179,2019-06-29,0.3521666666666667,0.4333333333333333,0.057999999999999996,0.07150000000000001,21.863833333333332,24.656000000000002
180,2019-06-30,0.09649999999999999,0.033,0.11916666666666666,0.11216666666666668,21.00916666666667,18.115166666666667
181,2019-07-01,0.006666666666666667,0.10066666666666667,0.06983333333333334,0.1485,12.86433333333333,13.4325
182,2019-07-02,0.31266666666666665,0.48633333333333334,0.06333333333333334,0.06133333333333333,10.873666666666667,15.125666666666667
183,2019-07-03,0.4073333333333334,0.5285000000000001,0.04633333333333334,0.0515,11.090833333333334,13.142499999999998
184,2019-07-04,0.42933333333333334,0.329,0.04566666666666667,0.09233333333333332,8.216166666666666,11.461166666666669
185,2019-07-05,0.43916666666666665,0.4711666666666667,0.0425,0.062,6.738166666666667,9.661
186,2019-07-06,0.21716666666666665,0.5076666666666666,0.08366666666666667,0.059666666666666666,6.628,9.574666666666667
187,2019-07-07,0.423,0.532,0.044500000000000005,0.051333333333333335,7.046333333333333,11.399333333333333
188,2019-07-08,0.17783333333333337,0.5138333333333333,0.08283333333333333,0.05966666666666667,9.729666666666667,15.198500000000001
189,2019-07-09,0.3313333333333333,0.5195,0.061833333333333344,0.0565,11.681333333333333,16.619166666666665
190,2019-07-10,0.307,0.3,0.07383333333333333,0.10583333333333335,12.177833333333332,18.080166666666667
191,2019-07-11,0.11699999999999999,0.2691666666666667,0.1115,0.12083333333333333,14.946666666666667,19.172333333333334
192,2019-07-12,0.3358333333333334,0.16516666666666666,0.0695,0.12816666666666668,16.352166666666665,21.020000000000003
193,2019-07-13,0.12716666666666668,0.15483333333333335,0.11183333333333334,0.1435,17.173,18.185666666666666
194,2019-07-14,0.024666666666666667,0.03616666666666667,0.10766666666666665,0.14150000000000001,13.274333333333331,13.62933333333333
195,2019-07-15,0.16666666666666666,0.3211666666666666,0.09783333333333333,0.10683333333333334,11.926166666666667,15.226500000000001
196,2019-07-16,0.19466666666666665,0.40900000000000003,0.09983333333333333,0.08600000000000001,10.107833333333334,13.975999999999999
197,2019-07-17,0.33433333333333337,0.283,0.0705,0.114,12.651833333333334,16.5145
